,Customer ID,TotalOrders,TotalSpent,FirstPurchase,LastPurchase,Country
4936,17348,9,2430.99,2010-03-10 12:13:00,2011-11-25 11:25:00,United Kingdom
4937,17349,5,772.41,2010-03-18 14:26:00,2011-06-13 14:29:00,United Kingdom
4938,17350,7,1893.7,2010-02-01 15:38:00,2011-12-01 15:47:00,United Kingdom
4939,17351,12,1964.38,2009-12-10 18:43:00,2011-11-03 18:45:00,United Kingdom
4940,17352,1,36.25,2010-01-12 16:13:00,2010-01-12 16:13:00,United Kingdom
4941,17353,4,3242.0,2010-03-25 12:52:00,2011-08-02 17:19:00,United Kingdom
4942,17354,4,3133.96,2010-10-07 13:22:00,2011-10-20 10:34:00,United Kingdom
4943,17355,1,273.31,2010-11-18 13:18:00,2010-11-18 13:18:00,United Kingdom
4944,17356,5,946.47,2010-01-20 12:14:00,2011-02-01 11:07:00,United Kingdom
4945,17357,2,384.39,2011-11-15 16:29:00,2011-11-15 16:30:00,United Kingdom
4946,17358,5,861.01,2010-02-24 16:42:00,2011-02-09 16:57:00,United Kingdom
4947,17359,2,284.46,2010-03-01 14:48:00,2011-11-28 14:37:00,United Kingdom
4948,17360,6,1200.51,2010-10-01 12:07:00,2011-11-22 13:11:00,United Kingdom
4949,17361,5,871.79,2010-02-01 14:30:00,2011-10-21 15:43:00,United Kingdom
4950,17362,7,1024.04,2010-01-06 10:53:00,2011-04-14 14:43:00,United Kingdom
4951,17363,3,920.46,2010-11-02 17:25:00,2010-11-09 17:11:00,United Kingdom
4952,17364,28,11972.92,2009-12-07 15:28:00,2011-12-09 09:00:00,United Kingdom
4953,17365,15,8179.45,2010-02-01 11:56:00,2011-11-27 12:13:00,United Kingdom
4954,17366,2,1077.24,2010-09-09 19:46:00,2010-10-03 16:04:00,United Kingdom
4955,17367,1,167.54999999999998,2011-04-15 14:21:00,2011-04-15 14:21:00,United Kingdom
4956,17368,14,2758.29,2009-12-15 17:45:00,2011-11-16 15:26:00,United Kingdom
4957,17369,1,979.2,2010-09-10 09:49:00,2010-09-10 09:49:00,United Kingdom
4958,17370,4,446.18,2011-06-23 11:50:00,2011-09-28 10:14:00,United Kingdom
4959,17371,6,651.37,2009-12-08 12:25:00,2011-11-22 13:30:00,United Kingdom
4960,17372,27,4316.46,2009-12-03 18:41:00,2011-10-30 11:37:00,United Kingdom
4961,17373,7,1167.5,2010-02-28 14:17:00,2011-10-30 15:28:00,United Kingdom
4962,17374,3,727.11,2010-11-09 17:14:00,2011-05-05 09:05:00,United Kingdom
4963,17375,4,660.55,2010-10-04 09:14:00,2011-05-24 15:45:00,United Kingdom
4964,17376,4,453.64,2010-07-05 11:11:00,2011-09-30 12:36:00,United Kingdom
4965,17377,78,17639.23,2009-12-02 12:39:00,2011-11-16 11:17:00,United Kingdom
4966,17378,1,10.95,2010-11-30 18:46:00,2010-11-30 18:46:00,United Kingdom
4967,17379,1,389.72,2011-11-28 13:56:00,2011-11-28 13:56:00,United Kingdom
4968,17380,3,645.0,2010-06-23 11:24:00,2010-10-01 16:42:00,United Kingdom
4969,17381,38,36398.65,2010-06-09 12:55:00,2011-12-01 11:59:00,United Kingdom
4970,17382,8,902.28,2010-05-19 11:33:00,2011-10-05 13:05:00,United Kingdom
4971,17383,2,304.09000000000003,2010-09-12 14:54:00,2011-12-05 17:36:00,United Kingdom
4972,17384,3,507.54999999999995,2010-08-29 16:01:00,2011-11-20 15:48:00,United Kingdom
4973,17385,1,256.11,2011-11-25 11:02:00,2011-11-25 11:02:00,United Kingdom
4974,17386,7,2812.7699999999995,2010-11-19 13:40:00,2011-12-02 11:28:00,United Kingdom
4975,17387,2,746.81,2011-11-06 11:25:00,2011-11-20 11:00:00,United Kingdom
4976,17388,11,2675.37,2009-12-10 11:45:00,2011-09-23 10:31:00,United Kingdom
4977,17389,61,57215.33,2009-12-04 12:06:00,2011-12-09 09:38:00,United Kingdom
4978,17390,1,149.3,2010-10-15 11:29:00,2010-10-15 11:29:00,United Kingdom
4979,17391,2,508.8,2011-06-28 12:21:00,2011-06-29 09:58:00,United Kingdom
4980,17392,3,579.92,2010-09-15 16:17:00,2011-02-06 12:48:00,United Kingdom
4981,17393,2,381.15000000000003,2010-08-08 15:53:00,2010-10-25 11:10:00,United Kingdom
4982,17394,1,203.87,2011-05-04 13:22:00,2011-05-04 13:22:00,United Kingdom
4983,17395,1,97.5,2010-07-19 15:34:00,2010-07-19 15:34:00,United Kingdom
4984,17396,13,8391.6,2010-09-24 13:04:00,2011-10-31 14:12:00,United Kingdom
4985,17397,3,1198.28,2010-10-19 13:20:00,2011-11-17 14:08:00,United Kingdom
4986,17398,3,653.38,2011-03-29 13:04:00,2011-08-17 09:48:00,United Kingdom
4987,17400,8,4623.28,2009-12-17 15:41:00,2011-08-05 15:38:00,United Kingdom
4988,17401,1,114.85,2010-06-16 16:54:00,2010-06-16 16:54:00,United Kingdom
4989,17402,22,4600.5599999999995,2009-12-16 17:40:00,2011-12-05 10:15:00,United Kingdom
4990,17403,2,382.87,2010-09-15 12:29:00,2011-11-03 15:18:00,United Kingdom
4991,17404,21,47638.119999999995,2010-01-07 11:31:00,2011-12-05 16:26:00,Sweden
4992,17405,3,1031.41,2011-07-12 14:17:00,2011-12-08 17:12:00,United Kingdom
4993,17406,13,4186.95,2009-12-06 13:45:00,2011-01-10 15:07:00,United Kingdom
4994,17407,1,552.9,2010-10-24 11:57:00,2010-10-24 11:57:00,United Kingdom
4995,17408,3,316.09,2010-07-13 14:02:00,2011-06-29 12:53:00,United Kingdom
4996,17409,10,7793.51,2009-12-11 12:17:00,2011-06-08 10:36:00,United Kingdom
4997,17410,5,1214.72,2011-05-08 15:21:00,2011-11-23 15:46:00,United Kingdom
4998,17411,5,1425.38,2009-12-03 12:02:00,2011-11-27 14:25:00,United Kingdom
4999,17412,16,4220.22,2009-12-02 13:51:00,2011-12-07 11:36:00,United Kingdom
5000,17413,2,560.14,2010-05-19 11:11:00,2010-10-31 12:33:00,United Kingdom
5001,17414,6,2249.52,2009-12-03 16:49:00,2011-10-27 12:13:00,United Kingdom
5002,17415,1,507.84,2011-09-21 12:50:00,2011-09-21 12:50:00,United Kingdom
5003,17416,22,17298.45,2009-12-14 16:29:00,2011-11-10 12:47:00,United Kingdom
5004,17417,1,164.18,2010-06-09 10:00:00,2010-06-09 10:00:00,United Kingdom
5005,17418,3,670.06,2010-11-17 13:42:00,2011-10-28 13:00:00,United Kingdom
5006,17419,18,6126.25,2010-01-25 13:19:00,2011-11-28 13:47:00,United Kingdom
5007,17420,6,953.5799999999999,2010-11-03 13:09:00,2011-10-20 14:52:00,United Kingdom
5008,17421,3,1059.41,2009-12-04 15:43:00,2010-11-18 16:57:00,United Kingdom
5009,17422,11,3594.76,2010-06-23 10:19:00,2011-11-23 13:27:00,United Kingdom
5010,17423,3,1118.95,2010-11-11 12:26:00,2011-10-24 13:36:00,United Kingdom
5011,17425,2,759.1700000000001,2011-10-10 11:37:00,2011-11-20 15:30:00,United Kingdom
5012,17426,13,8077.7699999999995,2010-02-17 13:39:00,2011-12-01 18:07:00,United Kingdom
5013,17427,1,100.8,2011-09-29 11:29:00,2011-09-29 11:29:00,United Kingdom
5014,17428,45,31466.760000000002,2009-12-01 17:28:00,2011-12-09 09:45:00,United Kingdom
5015,17429,5,1357.46,2010-10-06 12:30:00,2011-08-03 13:22:00,United Kingdom
5016,17430,4,622.5699999999999,2010-08-17 11:52:00,2011-11-07 09:24:00,United Kingdom
5017,17431,1,403.3,2011-01-30 14:36:00,2011-01-30 14:36:00,United Kingdom
5018,17432,9,1728.99,2009-12-03 19:13:00,2011-11-21 17:33:00,United Kingdom
5019,17433,2,569.96,2010-11-19 13:37:00,2011-09-12 14:24:00,United Kingdom
5020,17434,7,2373.8199999999997,2011-09-15 13:54:00,2011-12-07 13:16:00,United Kingdom
5021,17435,1,331.34999999999997,2010-10-24 13:55:00,2010-10-24 13:55:00,United Kingdom
5022,17436,5,534.0600000000001,2009-12-07 12:31:00,2011-12-08 12:30:00,United Kingdom
5023,17437,1,369.68,2010-06-28 11:11:00,2010-06-28 11:11:00,United Kingdom
5024,17438,5,1422.77,2010-03-08 16:53:00,2011-03-31 10:26:00,United Kingdom
5025,17439,1,325.74,2010-02-22 12:48:00,2010-02-22 12:48:00,United Kingdom
5026,17440,4,323.58,2010-06-08 14:40:00,2011-07-06 11:54:00,United Kingdom
5027,17441,1,293.34999999999997,2009-12-07 13:32:00,2009-12-07 13:32:00,United Kingdom
5028,17442,15,4620.3,2010-02-15 15:54:00,2011-11-03 09:17:00,United Kingdom
5029,17443,1,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,Canada
5030,17444,2,2389.1000000000004,2011-06-20 09:04:00,2011-07-11 10:33:00,Canada
5031,17446,2,120.89999999999999,2011-02-02 14:40:00,2011-06-16 10:42:00,United Kingdom
5032,17447,2,541.53,2011-09-29 10:10:00,2011-10-30 14:18:00,United Kingdom
5033,17448,41,14448.67,2010-03-04 17:29:00,2010-06-28 13:58:00,United Kingdom
5034,17449,13,4865.15,2009-12-09 14:16:00,2011-12-07 16:56:00,United Kingdom
5035,17450,51,244784.25,2010-09-27 16:59:00,2011-12-01 13:29:00,United Kingdom
5036,17451,7,1721.4,2011-08-26 11:54:00,2011-12-08 15:02:00,United Kingdom
5037,17453,2,486.72,2011-10-06 17:02:00,2011-11-22 09:42:00,United Kingdom
5038,17454,10,1547.94,2010-01-15 15:40:00,2011-05-31 13:58:00,United Kingdom
5039,17455,1,131.7,2011-05-20 12:31:00,2011-05-20 12:31:00,United Kingdom
5040,17456,2,975.5600000000001,2010-09-09 15:28:00,2010-12-09 15:23:00,United Kingdom
5041,17457,14,5984.8099999999995,2009-12-07 14:52:00,2011-08-05 12:48:00,United Kingdom
5042,17458,2,529.58,2010-11-23 11:43:00,2011-11-24 13:01:00,United Kingdom
5043,17459,2,657.3,2011-10-10 17:00:00,2011-10-27 13:25:00,United Kingdom
5044,17460,16,2157.97,2010-01-22 13:25:00,2011-09-06 15:04:00,United Kingdom
5045,17461,3,735.82,2011-11-10 12:01:00,2011-11-17 10:21:00,United Kingdom
5046,17462,2,675.6899999999999,2011-02-28 17:01:00,2011-10-10 13:56:00,United Kingdom
5047,17463,7,2535.26,2010-04-29 17:57:00,2011-11-23 13:40:00,United Kingdom
5048,17464,3,907.1400000000001,2010-03-30 13:15:00,2011-07-04 13:19:00,United Kingdom
5049,17465,7,2542.79,2009-12-03 13:25:00,2010-10-10 11:56:00,United Kingdom
5050,17466,2,763.28,2011-09-22 09:16:00,2011-11-29 13:15:00,United Kingdom
5051,17467,1,102.6,2010-11-09 12:58:00,2010-11-09 12:58:00,United Kingdom
5052,17468,3,194.8,2010-11-29 17:25:00,2011-11-29 15:33:00,United Kingdom
5053,17469,17,5051.25,2009-12-16 15:06:00,2011-11-23 13:15:00,United Kingdom
5054,17470,11,2626.47,2010-07-19 16:16:00,2011-10-26 12:42:00,United Kingdom
5055,17471,1,321.65,2010-08-22 11:53:00,2010-08-22 11:53:00,United Kingdom
5056,17472,4,922.35,2010-03-21 13:27:00,2011-06-01 14:57:00,United Kingdom
5057,17473,2,607.0,2010-09-09 19:03:00,2010-10-27 11:45:00,United Kingdom
5058,17474,1,1047.0,2010-04-19 10:43:00,2010-04-19 10:43:00,United Kingdom
5059,17475,1,194.37,2011-09-21 14:55:00,2011-09-21 14:55:00,United Kingdom
5060,17476,2,489.86,2009-12-02 12:09:00,2010-11-09 10:21:00,United Kingdom
5061,17477,2,1144.3,2010-03-02 11:53:00,2010-04-06 10:06:00,United Kingdom
5062,17478,2,1272.8000000000002,2010-03-16 14:19:00,2010-10-27 15:01:00,United Kingdom
5063,17479,1,389.26,2010-03-17 09:26:00,2010-03-17 09:26:00,United Kingdom
5064,17480,2,882.23,2010-09-21 12:31:00,2011-09-23 11:39:00,United Kingdom
5065,17481,4,1255.59,2011-09-07 09:57:00,2011-12-06 12:28:00,United Kingdom
5066,17482,2,775.64,2010-05-10 14:10:00,2010-08-09 15:33:00,United Kingdom
5067,17483,4,591.73,2010-10-21 12:43:00,2011-10-05 13:10:00,United Kingdom
5068,17484,2,209.57,2010-03-25 16:17:00,2010-05-12 15:41:00,United Kingdom
5069,17486,1,396.87,2011-03-23 14:00:00,2011-03-23 14:00:00,United Kingdom
5070,17487,1,160.55,2009-12-11 15:06:00,2009-12-11 15:06:00,United Kingdom
5071,17488,1,336.5,2010-03-08 14:07:00,2010-03-08 14:07:00,United Kingdom
5072,17489,2,376.64,2011-05-11 11:34:00,2011-10-12 08:56:00,United Kingdom
5073,17490,9,2750.5,2010-05-19 12:40:00,2011-12-09 09:08:00,United Kingdom
5074,17491,17,5653.67,2010-04-28 11:57:00,2011-12-08 16:18:00,United Kingdom
5075,17492,3,1122.42,2010-07-09 13:27:00,2011-04-05 15:21:00,United Kingdom
5076,17493,1,100.91,2010-11-19 16:57:00,2010-11-19 16:57:00,United Kingdom
5077,17494,1,54.7,2010-07-26 10:06:00,2010-07-26 10:06:00,United Kingdom
5078,17495,3,806.72,2010-11-14 11:50:00,2011-12-02 12:08:00,United Kingdom
5079,17496,4,1412.89,2010-01-14 13:36:00,2010-12-16 08:39:00,United Kingdom
5080,17497,2,287.25,2010-04-08 08:01:00,2010-11-14 14:17:00,United Kingdom
5081,17498,1,272.21999999999997,2011-09-25 12:25:00,2011-09-25 12:25:00,United Kingdom
5082,17499,2,1341.3899999999999,2010-05-27 09:59:00,2011-02-23 09:14:00,United Kingdom
5083,17500,3,1138.0,2011-11-10 09:08:00,2011-11-22 14:25:00,United Kingdom
5084,17501,2,288.6,2011-05-03 09:46:00,2011-05-03 09:47:00,United Kingdom
5085,17502,4,689.1,2011-11-10 16:39:00,2011-11-30 13:13:00,United Kingdom
5086,17503,2,558.96,2011-11-01 11:12:00,2011-12-07 09:18:00,United Kingdom
5087,17504,18,9490.17,2010-02-08 09:22:00,2011-05-17 12:59:00,United Kingdom
5088,17505,5,2435.48,2010-04-13 16:33:00,2011-07-01 12:50:00,United Kingdom
5089,17506,1,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,United Kingdom
5090,17507,2,605.5799999999999,2011-02-03 18:08:00,2011-03-23 11:48:00,United Kingdom
5091,17508,8,4579.2300000000005,2009-12-07 11:46:00,2011-03-04 08:10:00,Greece
5092,17509,8,6083.639999999999,2011-10-07 13:14:00,2011-10-13 10:26:00,United Kingdom
5093,17510,2,514.56,2010-10-15 10:20:00,2011-11-15 10:00:00,United Kingdom
5094,17511,60,172132.87,2009-12-02 10:52:00,2011-12-07 10:12:00,United Kingdom
5095,17512,18,5467.82,2009-12-10 19:35:00,2011-11-11 12:11:00,United Kingdom
5096,17513,3,1158.8000000000002,2010-08-17 15:08:00,2011-09-28 16:42:00,United Kingdom
5097,17514,2,522.0,2010-02-08 14:00:00,2011-08-03 15:45:00,United Kingdom
5098,17515,9,1602.51,2010-06-07 13:29:00,2011-11-08 14:04:00,United Kingdom
5099,17516,6,947.5,2010-11-26 12:50:00,2011-11-24 16:51:00,United Kingdom
5100,17517,1,153.94,2011-02-04 11:48:00,2011-02-04 11:48:00,United Kingdom
5101,17518,2,329.42,2010-03-28 13:31:00,2010-10-10 12:40:00,United Kingdom
5102,17519,15,4774.17,2009-12-01 09:57:00,2011-11-22 16:43:00,United Kingdom
5103,17520,1,546.81,2011-10-17 12:04:00,2011-10-17 12:04:00,United Kingdom
5104,17521,5,1278.06,2010-10-01 11:49:00,2011-11-10 11:22:00,United Kingdom
5105,17522,5,1066.1499999999999,2011-05-05 16:31:00,2011-12-08 12:31:00,United Kingdom
5106,17523,4,652.74,2011-11-20 13:40:00,2011-11-28 13:20:00,United Kingdom
5107,17524,3,539.1399999999999,2010-09-27 16:20:00,2010-12-13 14:32:00,United Kingdom
5108,17525,3,1161.8999999999999,2010-10-07 09:12:00,2010-12-15 12:05:00,United Kingdom
5109,17526,12,3939.24,2009-12-17 16:18:00,2011-12-05 11:05:00,United Kingdom
5110,17527,4,939.37,2011-05-05 13:43:00,2011-10-17 12:32:00,United Kingdom
5111,17528,8,3628.5,2011-09-29 13:04:00,2011-12-08 13:27:00,United Kingdom
5112,17529,2,1240.25,2010-01-11 12:29:00,2010-04-08 17:51:00,United Kingdom
5113,17530,12,2787.1,2009-12-06 16:17:00,2011-12-08 18:42:00,United Kingdom
5114,17531,3,1266.82,2010-03-31 12:57:00,2011-06-02 19:17:00,United Kingdom
5115,17532,1,65.34,2010-11-19 08:13:00,2010-11-19 08:13:00,United Kingdom
5116,17533,1,34.8,2010-10-01 09:14:00,2010-10-01 09:14:00,United Kingdom
5117,17534,5,1668.83,2010-02-25 16:55:00,2011-10-17 12:47:00,United Kingdom
5118,17535,1,164.4,2011-03-04 15:20:00,2011-03-04 15:20:00,United Kingdom
5119,17536,3,364.83000000000004,2010-01-26 12:00:00,2011-06-15 13:23:00,United Kingdom
5120,17537,2,887.6700000000001,2011-02-09 13:37:00,2011-11-10 10:56:00,United Kingdom
5121,17538,1,98.42,2011-11-14 12:12:00,2011-11-14 12:12:00,United Kingdom
5122,17539,3,1161.84,2009-12-13 12:36:00,2010-03-21 15:23:00,United Kingdom
5123,17540,6,1590.6,2010-04-19 09:47:00,2011-11-15 11:56:00,United Kingdom
5124,17541,1,119.86,2010-07-18 11:36:00,2010-07-18 11:36:00,United Kingdom
5125,17542,3,340.85,2010-03-08 12:08:00,2011-03-15 11:45:00,United Kingdom
5126,17543,1,120.05,2010-06-08 12:41:00,2010-06-08 12:41:00,United Kingdom
5127,17544,3,944.8199999999999,2010-11-14 14:47:00,2010-11-14 15:08:00,United Kingdom
5128,17545,6,1409.86,2010-05-11 10:04:00,2011-10-27 14:04:00,United Kingdom
5129,17547,2,727.85,2010-02-12 14:34:00,2010-11-29 09:41:00,United Kingdom
5130,17548,4,731.26,2010-11-08 16:19:00,2011-04-20 12:01:00,United Kingdom
5131,17549,2,148.85999999999999,2011-10-19 10:05:00,2011-11-16 09:59:00,United Kingdom
5132,17550,9,2506.64,2010-02-07 15:07:00,2011-05-26 14:09:00,United Kingdom
5133,17551,1,290.34,2010-12-15 14:12:00,2010-12-15 14:12:00,United Kingdom
5134,17552,12,2786.77,2010-03-22 09:19:00,2011-10-10 17:00:00,United Kingdom
5135,17553,4,3757.6,2010-04-08 09:44:00,2011-08-02 10:00:00,United Kingdom
5136,17554,5,1952.45,2011-07-14 20:01:00,2011-12-08 14:15:00,United Kingdom
5137,17555,5,1045.74,2010-05-02 16:02:00,2011-11-20 12:22:00,United Kingdom
5138,17556,2,300.66999999999996,2010-11-25 17:00:00,2011-05-18 10:48:00,United Kingdom
5139,17557,4,575.46,2009-12-07 10:15:00,2011-11-25 12:57:00,United Kingdom
5140,17558,1,259.17,2010-11-11 14:36:00,2010-11-11 14:36:00,United Kingdom
5141,17559,1,167.62,2010-07-15 12:02:00,2010-07-15 12:02:00,United Kingdom
5142,17560,8,1895.8,2010-02-17 12:11:00,2011-09-06 09:18:00,United Kingdom
5143,17561,4,703.02,2009-12-06 13:29:00,2011-11-20 12:53:00,United Kingdom
5144,17562,7,1122.38,2011-06-19 13:06:00,2011-11-25 14:21:00,United Kingdom
5145,17563,2,392.38,2010-04-07 10:02:00,2010-05-10 14:54:00,United Kingdom
5146,17564,3,454.01,2011-09-20 14:00:00,2011-11-15 13:27:00,United Kingdom
5147,17565,1,131.83,2010-05-02 11:54:00,2010-05-02 11:54:00,United Kingdom
5148,17566,2,869.77,2011-11-14 13:42:00,2011-12-01 19:54:00,United Kingdom
5149,17567,9,4838.08,2010-09-24 10:48:00,2011-12-02 15:48:00,United Kingdom
5150,17568,1,374.45,2010-03-16 16:45:00,2010-03-16 16:45:00,United Kingdom
5151,17569,1,344.14,2011-01-11 14:15:00,2011-01-11 14:15:00,United Kingdom
5152,17571,5,1629.6599999999999,2010-06-15 12:50:00,2011-10-20 15:57:00,United Kingdom
5153,17572,10,652.21,2009-12-15 10:00:00,2011-09-29 17:53:00,United Kingdom
5154,17573,3,380.59999999999997,2011-09-07 10:36:00,2011-11-10 13:01:00,United Kingdom
5155,17574,1,185.65,2011-04-11 09:47:00,2011-04-11 09:47:00,United Kingdom
5156,17575,1,171.7,2010-02-10 13:48:00,2010-02-10 13:48:00,United Kingdom
5157,17576,41,8705.6,2009-12-03 16:54:00,2011-12-01 17:56:00,United Kingdom
5158,17577,2,348.75,2010-02-09 10:10:00,2010-03-04 13:01:00,United Kingdom
5159,17578,7,1047.33,2010-06-28 11:55:00,2011-05-05 18:38:00,United Kingdom
5160,17579,4,753.28,2010-05-10 14:28:00,2011-12-05 12:28:00,United Kingdom
5161,17580,5,538.0699999999999,2010-10-13 14:28:00,2011-04-01 12:41:00,United Kingdom
5162,17581,43,17951.170000000002,2009-12-03 12:34:00,2011-12-09 12:21:00,United Kingdom
5163,17582,5,1446.95,2010-03-26 12:23:00,2011-04-17 13:18:00,United Kingdom
5164,17583,1,135.95,2010-05-28 14:24:00,2010-05-28 14:24:00,United Kingdom
5165,17584,6,5309.42,2010-01-25 08:17:00,2011-12-02 17:12:00,United Kingdom
5166,17585,7,2064.71,2010-08-18 16:39:00,2011-08-22 13:30:00,United Kingdom
5167,17586,1,167.4,2010-03-30 13:12:00,2010-03-30 13:12:00,United Kingdom
5168,17587,1,173.76,2010-03-21 14:16:00,2010-03-21 14:16:00,United Kingdom
5169,17588,7,2939.55,2010-03-12 12:34:00,2011-08-31 13:37:00,United Kingdom
5170,17589,18,13806.27,2010-03-07 13:48:00,2011-10-10 16:58:00,United Kingdom
5171,17590,3,1466.77,2011-10-30 14:05:00,2011-12-07 12:55:00,United Kingdom
5172,17591,8,2339.32,2010-01-17 16:09:00,2011-09-27 13:42:00,United Kingdom
5173,17592,1,148.3,2009-12-01 10:49:00,2009-12-01 10:49:00,United Kingdom
5174,17593,11,8092.32,2009-12-04 14:35:00,2011-12-06 10:30:00,United Kingdom
5175,17594,4,2497.88,2010-04-14 08:53:00,2011-09-15 16:34:00,United Kingdom
5176,17595,2,386.69,2011-11-02 16:19:00,2011-11-27 16:08:00,United Kingdom
5177,17596,13,4491.46,2009-12-15 13:21:00,2011-11-16 14:11:00,United Kingdom
5178,17597,5,3484.09,2010-05-05 15:33:00,2011-05-10 11:54:00,United Kingdom
5179,17598,1,409.98,2010-11-23 17:43:00,2010-11-23 17:43:00,United Kingdom
5180,17599,1,52.05,2010-08-19 12:50:00,2010-08-19 12:50:00,United Kingdom
5181,17600,1,161.67,2011-11-22 09:43:00,2011-11-22 09:43:00,United Kingdom
5182,17601,2,412.65999999999997,2010-11-24 14:29:00,2011-04-14 18:02:00,United Kingdom
5183,17602,14,7354.43,2010-03-30 17:25:00,2011-12-07 13:53:00,United Kingdom
5184,17603,4,1788.38,2009-12-10 09:44:00,2011-09-22 14:18:00,United Kingdom
5185,17604,6,942.38,2010-01-27 12:19:00,2011-05-06 13:43:00,United Kingdom
5186,17605,1,160.75,2010-04-28 14:45:00,2010-04-28 14:45:00,United Kingdom
5187,17606,1,87.3,2009-12-02 13:32:00,2009-12-02 13:32:00,United Kingdom
5188,17607,1,333.81,2010-11-28 13:11:00,2010-11-28 13:11:00,United Kingdom
5189,17608,4,488.06,2010-04-11 13:37:00,2011-11-06 13:06:00,United Kingdom
5190,17609,11,1875.3600000000001,2010-04-09 16:54:00,2011-10-30 12:28:00,United Kingdom
5191,17610,5,1511.94,2009-12-06 16:07:00,2010-06-17 16:34:00,United Kingdom
5192,17611,28,8287.53,2009-12-01 13:29:00,2011-12-02 13:29:00,United Kingdom
5193,17612,18,5394.86,2009-12-17 11:59:00,2011-10-17 14:59:00,United Kingdom
5194,17613,14,4544.55,2011-02-07 11:20:00,2011-11-17 10:51:00,United Kingdom
5195,17614,1,386.32,2011-10-13 16:01:00,2011-10-13 16:01:00,United Kingdom
5196,17615,6,721.8,2010-08-11 12:54:00,2011-08-01 14:06:00,United Kingdom
5197,17616,4,734.4,2010-09-14 10:43:00,2011-06-19 10:11:00,United Kingdom
5198,17617,1,385.19,2010-05-30 12:48:00,2010-05-30 12:48:00,United Kingdom
5199,17618,11,4001.64,2010-01-24 11:03:00,2011-12-04 11:50:00,United Kingdom
5200,17619,1,214.37,2011-01-31 14:18:00,2011-01-31 14:18:00,United Kingdom
5201,17620,1,81.44,2011-10-11 12:08:00,2011-10-11 12:08:00,United Kingdom
5202,17621,6,3175.12,2010-10-04 09:37:00,2011-11-18 17:11:00,United Kingdom
5203,17622,2,1130.21,2010-04-20 13:38:00,2010-04-21 12:36:00,United Kingdom
5204,17623,7,2365.77,2009-12-14 14:36:00,2011-11-07 11:32:00,United Kingdom
5205,17624,4,1568.63,2009-12-20 12:35:00,2011-11-25 10:52:00,United Kingdom
5206,17625,8,5978.9,2009-12-15 11:49:00,2011-11-21 13:36:00,United Kingdom
5207,17626,1,254.0,2010-04-16 12:15:00,2010-04-16 12:15:00,United Kingdom
5208,17627,1,296.36,2010-08-18 11:27:00,2010-08-18 11:27:00,United Kingdom
5209,17628,1,75.75,2011-09-19 15:21:00,2011-09-19 15:21:00,United Kingdom
5210,17629,10,2455.52,2010-10-14 13:35:00,2011-12-04 10:56:00,United Kingdom
5211,17630,2,503.6,2011-04-21 14:03:00,2011-06-23 11:58:00,United Kingdom
5212,17631,7,998.49,2009-12-09 14:15:00,2011-12-08 09:47:00,United Kingdom
5213,17633,7,2057.39,2010-11-15 14:55:00,2011-11-08 13:25:00,United Kingdom
5214,17634,9,2358.59,2011-01-06 12:45:00,2011-11-03 13:09:00,United Kingdom
5215,17635,3,1265.58,2010-04-28 10:51:00,2010-10-11 15:12:00,United Kingdom
5216,17636,1,285.56,2011-11-20 14:40:00,2011-11-20 14:40:00,United Kingdom
5217,17637,2,547.06,2011-08-16 13:25:00,2011-11-08 12:51:00,United Kingdom
5218,17638,2,842.4000000000001,2009-12-18 09:58:00,2010-03-02 14:32:00,United Kingdom
5219,17639,6,615.17,2010-08-13 11:59:00,2011-03-08 15:22:00,United Kingdom
5220,17640,6,3168.9399999999996,2010-03-23 09:15:00,2011-09-14 09:13:00,United Kingdom
5221,17642,5,1824.49,2009-12-05 16:01:00,2011-08-12 09:11:00,United Kingdom
5222,17643,2,439.7,2010-07-22 13:07:00,2010-12-01 14:38:00,United Kingdom
5223,17644,20,6028.6,2010-02-16 08:44:00,2011-12-08 13:43:00,United Kingdom
5224,17646,12,3898.79,2009-12-16 09:37:00,2011-05-04 13:17:00,United Kingdom
5225,17647,3,331.66,2010-02-08 14:39:00,2011-10-05 15:38:00,United Kingdom
5226,17648,5,2216.37,2010-11-19 16:41:00,2011-10-10 09:41:00,United Kingdom
5227,17649,3,1578.8899999999999,2010-08-24 13:01:00,2011-07-24 15:53:00,United Kingdom
5228,17650,1,166.07999999999998,2011-11-18 14:52:00,2011-11-18 14:52:00,United Kingdom
5229,17651,16,5703.52,2010-07-01 12:17:00,2011-11-28 10:29:00,United Kingdom
5230,17652,12,4867.72,2011-03-03 14:05:00,2011-11-14 12:55:00,United Kingdom
5231,17653,4,1207.56,2011-08-11 15:24:00,2011-11-03 12:46:00,United Kingdom
5232,17654,1,117.55,2011-03-07 13:17:00,2011-03-07 13:17:00,United Kingdom
5233,17655,9,2976.38,2010-10-19 10:20:00,2011-11-29 11:34:00,United Kingdom
5234,17656,5,1674.69,2011-08-03 10:45:00,2011-09-27 13:04:00,United Kingdom
5235,17657,1,126.0,2010-10-05 14:52:00,2010-10-05 14:52:00,United Kingdom
5236,17658,2,595.4200000000001,2011-05-12 15:23:00,2011-11-14 12:07:00,United Kingdom
5237,17659,14,3586.99,2010-11-18 14:20:00,2011-11-22 13:29:00,United Kingdom
5238,17660,2,342.22,2009-12-02 16:02:00,2011-07-21 13:37:00,United Kingdom
