,Invoice,OrderValue,OrderQuantity,UniqueProducts,Customer ID,Country,OrderDate
32701,572457,722.4,289,24,12594,Italy,2011-10-24 12:44:00
32702,572458,498.74,365,26,15142,United Kingdom,2011-10-24 12:51:00
32703,572459,596.02,220,15,14911,EIRE,2011-10-24 12:53:00
32704,572460,430.8,208,18,17001,United Kingdom,2011-10-24 12:54:00
32705,572461,157.62,65,31,17344,United Kingdom,2011-10-24 12:56:00
32706,572462,422.58,126,6,18240,United Kingdom,2011-10-24 13:06:00
32707,572464,111.9,25,23,17081,United Kingdom,2011-10-24 13:08:00
32708,572465,547.66,140,29,14474,United Kingdom,2011-10-24 13:26:00
32709,572466,112.52,196,5,14997,United Kingdom,2011-10-24 13:28:00
32710,572472,415.82,510,26,14139,United Kingdom,2011-10-24 13:34:00
32711,572474,248.99,145,15,17423,United Kingdom,2011-10-24 13:36:00
32712,572475,354.45,172,76,15271,United Kingdom,2011-10-24 13:37:00
32713,572483,113.27,70,14,16444,United Kingdom,2011-10-24 13:50:00
32714,572484,283.76,138,40,17220,United Kingdom,2011-10-24 13:50:00
32715,572487,56.75,34,5,15801,United Kingdom,2011-10-24 13:52:00
32716,572490,180.27,91,26,14467,United Kingdom,2011-10-24 13:59:00
32717,572499,1687.46,1020,97,15786,United Kingdom,2011-10-24 14:10:00
32718,572504,83.9,34,4,15786,United Kingdom,2011-10-24 14:13:00
32719,572509,406.54,217,18,17004,United Kingdom,2011-10-24 14:25:00
32720,572511,454.2,141,20,14895,United Kingdom,2011-10-24 14:29:00
32721,572512,262.7,189,8,15806,United Kingdom,2011-10-24 14:35:00
32722,572513,499.97,351,119,16728,United Kingdom,2011-10-24 14:36:00
32723,572517,313.4,234,65,15068,United Kingdom,2011-10-24 14:47:00
32724,572518,237.6,48,1,16353,United Kingdom,2011-10-24 14:49:00
32725,572519,193.79,169,7,15046,United Kingdom,2011-10-24 14:56:00
32726,572520,666.84,880,29,13165,United Kingdom,2011-10-24 15:05:00
32727,572521,130.74,134,11,15844,United Kingdom,2011-10-24 15:19:00
32728,572528,481.49,448,66,13176,United Kingdom,2011-10-24 15:43:00
32729,572541,138.01,65,16,17315,United Kingdom,2011-10-24 16:20:00
32730,572542,698.39,569,34,17272,United Kingdom,2011-10-24 16:20:00
32731,572544,219.12,131,36,16023,United Kingdom,2011-10-24 16:34:00
32732,572545,1896.7199999999998,792,4,17450,United Kingdom,2011-10-24 16:48:00
32733,572552,2834.12,842,351,14096,United Kingdom,2011-10-24 17:07:00
32734,572555,38.16,36,1,17317,United Kingdom,2011-10-24 17:19:00
32735,572558,642.77,835,47,14286,United Kingdom,2011-10-25 08:26:00
32736,572559,448.88,292,23,12476,Germany,2011-10-25 08:44:00
32737,572560,504.28,128,10,12476,Germany,2011-10-25 08:45:00
32738,572561,456.84000000000003,288,25,13652,United Kingdom,2011-10-25 08:51:00
32739,572562,443.23,281,27,13481,United Kingdom,2011-10-25 09:07:00
32740,572563,334.0,216,19,12928,United Kingdom,2011-10-25 09:31:00
32741,572565,573.45,193,21,16762,United Kingdom,2011-10-25 10:17:00
32742,572566,306.17,482,22,13050,United Kingdom,2011-10-25 10:17:00
32743,572567,1435.66,1389,84,12398,Switzerland,2011-10-25 10:27:00
32744,572568,733.9399999999999,330,15,14001,United Kingdom,2011-10-25 10:31:00
32745,572569,200.55,233,29,17870,United Kingdom,2011-10-25 10:32:00
32746,572612,231.4,98,11,16186,United Kingdom,2011-10-25 11:14:00
32747,572613,393.54,81,20,15345,United Kingdom,2011-10-25 11:28:00
32748,572616,80.46000000000001,123,3,18147,United Kingdom,2011-10-25 11:46:00
32749,572617,604.25,331,29,18272,United Kingdom,2011-10-25 11:52:00
32750,572650,298.46,223,34,15506,United Kingdom,2011-10-25 12:00:00
32751,572651,734.85,403,37,17350,United Kingdom,2011-10-25 12:06:00
32752,572652,1062.43,743,66,15805,United Kingdom,2011-10-25 12:11:00
32753,572653,562.04,467,101,15861,United Kingdom,2011-10-25 12:12:00
32754,572654,45.480000000000004,24,2,15805,United Kingdom,2011-10-25 12:12:00
32755,572655,656.63,285,27,16708,United Kingdom,2011-10-25 12:20:00
32756,572657,381.1,166,12,15615,United Kingdom,2011-10-25 12:27:00
32757,572658,307.19,91,19,17690,United Kingdom,2011-10-25 12:29:00
32758,572660,232.71,50,21,14527,United Kingdom,2011-10-25 12:30:00
32759,572661,760.74,946,13,17193,United Kingdom,2011-10-25 12:38:00
32760,572662,611.04,290,69,15443,United Kingdom,2011-10-25 12:54:00
32761,572663,60.44,42,14,12748,United Kingdom,2011-10-25 12:54:00
32762,572664,306.3,232,13,16401,United Kingdom,2011-10-25 12:56:00
32763,572666,166.92,228,9,15134,United Kingdom,2011-10-25 13:03:00
32764,572667,280.04,172,18,15963,United Kingdom,2011-10-25 13:05:00
32765,572668,178.34,138,43,18045,United Kingdom,2011-10-25 13:07:00
32766,572669,477.76,374,121,16549,United Kingdom,2011-10-25 13:10:00
32767,572670,594.36,1524,2,13685,United Kingdom,2011-10-25 13:14:00
32768,572671,909.26,338,12,13340,United Kingdom,2011-10-25 13:14:00
32769,572672,597.68,284,10,13340,United Kingdom,2011-10-25 13:15:00
32770,572673,293.77,350,19,13309,United Kingdom,2011-10-25 13:16:00
32771,572674,129.77,31,12,14173,United Kingdom,2011-10-25 13:17:00
32772,572675,108.32,54,28,17917,United Kingdom,2011-10-25 13:20:00
32773,572676,1462.45,649,46,16258,United Kingdom,2011-10-25 13:30:00
32774,572677,164.07999999999998,220,40,17596,United Kingdom,2011-10-25 13:46:00
32775,572678,121.18,201,11,13182,United Kingdom,2011-10-25 13:46:00
32776,572679,39.6,24,1,17024,United Kingdom,2011-10-25 13:47:00
32777,572681,551.89,389,33,13510,United Kingdom,2011-10-25 13:51:00
32778,572682,106.2,22,5,17928,United Kingdom,2011-10-25 13:52:00
32779,572683,401.40000000000003,198,7,15158,United Kingdom,2011-10-25 13:53:00
32780,572688,355.94,380,24,13028,United Kingdom,2011-10-25 14:09:00
32781,572695,435.09,251,24,12610,Italy,2011-10-25 14:23:00
32782,572696,3390.0,1000,3,17857,United Kingdom,2011-10-25 14:23:00
32783,572703,642.77,378,146,16110,United Kingdom,2011-10-25 14:35:00
32784,572718,184.87,141,12,15656,United Kingdom,2011-10-25 14:56:00
32785,572719,855.17,376,44,13871,United Kingdom,2011-10-25 15:03:00
32786,572720,158.99,297,14,13978,United Kingdom,2011-10-25 15:04:00
32787,572721,479.03,414,31,16201,United Kingdom,2011-10-25 15:07:00
32788,572726,650.75,345,66,16056,United Kingdom,2011-10-25 15:19:00
32789,572732,926.17,1932,47,18079,United Kingdom,2011-10-25 15:21:00
32790,572733,480.79999999999995,340,5,18079,United Kingdom,2011-10-25 15:27:00
32791,572734,1632.6299999999999,1389,15,13694,United Kingdom,2011-10-25 15:34:00
32792,572735,789.49,520,39,15630,United Kingdom,2011-10-25 15:36:00
32793,572737,298.26,174,13,13384,United Kingdom,2011-10-25 15:39:00
32794,572738,82.56,120,6,14234,United Kingdom,2011-10-25 15:39:00
32795,572741,781.9,514,47,14341,United Kingdom,2011-10-25 15:47:00
32796,572742,245.56,174,15,14341,United Kingdom,2011-10-25 15:48:00
32797,572743,613.98,498,37,14482,United Kingdom,2011-10-25 16:13:00
32798,572744,260.79,247,23,14085,United Kingdom,2011-10-25 16:14:00
32799,572745,29.75,5,1,14085,United Kingdom,2011-10-25 16:20:00
32800,572746,203.44,126,50,13263,United Kingdom,2011-10-25 16:30:00
32801,572751,391.0,209,27,17449,United Kingdom,2011-10-25 17:21:00
32802,572752,206.62,58,13,17449,United Kingdom,2011-10-25 17:22:00
32803,572753,292.25,231,22,15856,United Kingdom,2011-10-25 17:29:00
32804,572755,320.12,273,55,13601,United Kingdom,2011-10-25 17:31:00
32805,572756,360.0,384,7,15482,United Kingdom,2011-10-25 17:32:00
32806,572760,142.68,42,5,16225,United Kingdom,2011-10-26 08:30:00
32807,572762,324.02,380,20,15240,United Kingdom,2011-10-26 09:50:00
32808,572763,229.64,164,15,12812,Japan,2011-10-26 09:54:00
32809,572764,303.85,59,8,15110,United Kingdom,2011-10-26 09:58:00
32810,572765,2251.2,672,3,16013,United Kingdom,2011-10-26 10:02:00
32811,572766,1603.06,746,11,16013,United Kingdom,2011-10-26 10:03:00
32812,572767,702.86,446,22,17865,United Kingdom,2011-10-26 10:11:00
32813,572768,177.64,146,3,17865,United Kingdom,2011-10-26 10:13:00
32814,572769,959.7,218,11,14051,United Kingdom,2011-10-26 10:15:00
32815,572771,262.57,139,15,16173,United Kingdom,2011-10-26 10:24:00
32816,572772,1820.89,1167,16,17511,United Kingdom,2011-10-26 10:29:00
32817,572773,78.72,48,4,17511,United Kingdom,2011-10-26 10:30:00
32818,572774,3.25,1,1,16966,United Kingdom,2011-10-26 10:33:00
32819,572775,344.21999999999997,147,19,13126,United Kingdom,2011-10-26 10:43:00
32820,572792,8.67,3,1,15516,United Kingdom,2011-10-26 10:51:00
32821,572810,446.73,483,27,13644,United Kingdom,2011-10-26 11:08:00
32822,572811,326.24,180,21,16071,United Kingdom,2011-10-26 11:14:00
32823,572812,146.65,29,9,15089,United Kingdom,2011-10-26 11:19:00
32824,572830,166.67,90,25,16208,United Kingdom,2011-10-26 11:36:00
32825,572833,30.82,15,8,12748,United Kingdom,2011-10-26 11:41:00
32826,572834,38.22,15,10,12748,United Kingdom,2011-10-26 11:46:00
32827,572835,615.4,321,6,17428,United Kingdom,2011-10-26 11:49:00
32828,572836,194.21,112,16,15568,United Kingdom,2011-10-26 11:51:00
32829,572837,409.78000000000003,313,26,14754,United Kingdom,2011-10-26 12:01:00
32830,572838,72.13,53,7,14539,United Kingdom,2011-10-26 12:03:00
32831,572843,930.98,332,33,14315,United Kingdom,2011-10-26 12:06:00
32832,572845,864.0,960,1,16013,United Kingdom,2011-10-26 12:11:00
32833,572846,340.78999999999996,207,26,14550,United Kingdom,2011-10-26 12:14:00
32834,572847,115.15,55,29,14606,United Kingdom,2011-10-26 12:15:00
32835,572848,226.83,137,15,16188,United Kingdom,2011-10-26 12:19:00
32836,572851,476.1,198,2,16013,United Kingdom,2011-10-26 12:22:00
32837,572852,65.52,168,3,12879,United Kingdom,2011-10-26 12:24:00
32838,572853,522.91,215,29,17712,United Kingdom,2011-10-26 12:28:00
32839,572854,367.74,120,14,14096,United Kingdom,2011-10-26 12:28:00
32840,572856,106.14,69,13,18118,United Kingdom,2011-10-26 12:28:00
32841,572857,128.88,72,1,16701,United Kingdom,2011-10-26 12:31:00
32842,572858,133.25,142,28,13571,United Kingdom,2011-10-26 12:36:00
32843,572859,262.76,106,39,16418,United Kingdom,2011-10-26 12:39:00
32844,572860,308.6,400,20,17470,United Kingdom,2011-10-26 12:42:00
32845,572861,214.1,107,18,14102,United Kingdom,2011-10-26 12:46:00
32846,572862,114.74,46,31,16750,United Kingdom,2011-10-26 12:48:00
32847,572863,219.66,170,15,17841,United Kingdom,2011-10-26 12:53:00
32848,572865,185.11,164,44,17841,United Kingdom,2011-10-26 13:01:00
32849,572866,184.01,109,32,15005,United Kingdom,2011-10-26 13:07:00
32850,572867,221.97,189,49,14598,United Kingdom,2011-10-26 13:19:00
32851,572868,124.34,43,12,17564,United Kingdom,2011-10-26 13:20:00
32852,572869,1718.4,960,1,12798,Japan,2011-10-26 13:21:00
32853,572870,309.76,100,5,13408,United Kingdom,2011-10-26 13:22:00
32854,572871,327.98,253,7,13408,United Kingdom,2011-10-26 13:24:00
32855,572872,267.13,326,36,15320,United Kingdom,2011-10-26 13:27:00
32856,572873,343.76,244,22,12820,United Kingdom,2011-10-26 13:27:00
32857,572874,397.02,162,9,13408,United Kingdom,2011-10-26 13:28:00
32858,572875,20.04,12,1,17706,United Kingdom,2011-10-26 13:31:00
32859,572876,109.16999999999999,99,6,17109,United Kingdom,2011-10-26 13:31:00
32860,572877,244.38,24,3,17706,United Kingdom,2011-10-26 13:31:00
32861,572878,431.6,260,3,16029,United Kingdom,2011-10-26 13:34:00
32862,572879,118.44,36,1,13408,United Kingdom,2011-10-26 13:34:00
32863,572880,200.27,178,45,16415,United Kingdom,2011-10-26 13:35:00
32864,572881,907.0,1502,7,12748,United Kingdom,2011-10-26 13:36:00
32865,572882,492.5,294,34,18226,United Kingdom,2011-10-26 13:36:00
32866,572884,309.9,130,17,13924,United Kingdom,2011-10-26 13:44:00
32867,572885,423.81,213,31,15311,United Kingdom,2011-10-26 13:45:00
32868,572886,365.45,240,21,12448,Spain,2011-10-26 13:46:00
32869,572887,726.95,209,32,12362,Belgium,2011-10-26 13:47:00
32870,572888,605.52,216,3,13694,United Kingdom,2011-10-26 13:47:00
32871,572889,178.75,155,26,12748,United Kingdom,2011-10-26 13:56:00
32872,572892,326.04,180,5,17017,United Kingdom,2011-10-26 14:20:00
32873,572893,95.78,102,7,18059,United Kingdom,2011-10-26 14:36:00
32874,572894,34.0,4,2,12569,Germany,2011-10-26 14:39:00
32875,572895,49.74,18,3,12569,Germany,2011-10-26 14:39:00
32876,572896,755.64,556,38,12456,Switzerland,2011-10-26 14:41:00
32877,572899,558.6,174,14,13435,United Kingdom,2011-10-26 14:50:00
32878,572900,124.2,100,3,13107,United Kingdom,2011-10-26 14:52:00
32879,572901,132.67,70,19,16332,United Kingdom,2011-10-26 14:54:00
32880,572902,679.56,600,5,14866,United Kingdom,2011-10-26 15:01:00
32881,572903,135.55,114,34,17974,United Kingdom,2011-10-26 15:17:00
32882,572904,311.06,222,7,17175,United Kingdom,2011-10-26 15:31:00
32883,572905,142.49,83,20,14690,United Kingdom,2011-10-26 15:39:00
32884,572906,150.8,45,6,17557,United Kingdom,2011-10-26 15:43:00
32885,572907,217.75,117,15,12827,United Kingdom,2011-10-26 15:44:00
32886,572908,278.58,106,15,15835,United Kingdom,2011-10-26 15:47:00
32887,572909,316.78,108,28,15821,United Kingdom,2011-10-26 15:48:00
32888,572910,390.74,272,29,15990,United Kingdom,2011-10-26 15:58:00
32889,572911,565.46,288,35,16345,United Kingdom,2011-10-26 16:03:00
32890,572912,129.61,31,18,16915,United Kingdom,2011-10-26 16:07:00
32891,572913,856.24,675,169,15993,United Kingdom,2011-10-26 16:21:00
32892,572914,127.67999999999999,68,5,12948,United Kingdom,2011-10-26 16:25:00
32893,572918,237.12,164,27,14379,United Kingdom,2011-10-26 16:43:00
32894,572921,421.59,243,61,15993,United Kingdom,2011-10-26 16:57:00
32895,572922,95.45,127,15,17895,United Kingdom,2011-10-26 17:00:00
32896,572923,644.24,439,40,15948,United Kingdom,2011-10-27 08:35:00
32897,572924,437.5,94,8,13416,United Kingdom,2011-10-27 08:56:00
32898,572925,228.22,136,14,12523,France,2011-10-27 09:18:00
32899,572926,306.45,111,11,15659,United Kingdom,2011-10-27 09:23:00
32900,572928,118.2,22,6,14623,United Kingdom,2011-10-27 09:27:00
32901,572929,13.200000000000001,8,2,16626,United Kingdom,2011-10-27 09:36:00
32902,572930,371.87,237,12,17613,United Kingdom,2011-10-27 10:01:00
32903,572931,109.25,47,5,17613,United Kingdom,2011-10-27 10:02:00
32904,572932,389.45,173,21,15791,United Kingdom,2011-10-27 10:14:00
32905,572933,495.86,270,26,13458,United Kingdom,2011-10-27 10:15:00
32906,572935,467.5,446,26,14189,United Kingdom,2011-10-27 10:26:00
32907,572946,500.21,286,27,13988,United Kingdom,2011-10-27 10:36:00
32908,572960,220.49,153,11,18154,United Kingdom,2011-10-27 10:40:00
32909,572964,581.79,281,34,12630,Finland,2011-10-27 10:41:00
32910,572969,553.82,442,38,13363,United Kingdom,2011-10-27 10:46:00
32911,572986,436.19,297,22,12681,France,2011-10-27 10:51:00
32912,572990,335.86,186,14,18276,United Kingdom,2011-10-27 10:54:00
32913,572992,85.92,48,1,12681,France,2011-10-27 10:57:00
32914,572994,239.41,145,15,17684,United Kingdom,2011-10-27 11:10:00
32915,572997,379.45,401,26,17878,United Kingdom,2011-10-27 11:24:00
32916,572998,53.64,36,1,14560,United Kingdom,2011-10-27 11:42:00
32917,572999,95.22999999999999,21,4,14560,United Kingdom,2011-10-27 11:47:00
32918,573000,389.64,260,5,14752,United Kingdom,2011-10-27 11:55:00
32919,573001,122.62,120,18,12841,United Kingdom,2011-10-27 12:08:00
32920,573002,4534.22,3069,25,14646,Netherlands,2011-10-27 12:09:00
32921,573003,4992.0,2400,1,14646,Netherlands,2011-10-27 12:11:00
32922,573004,469.0,300,2,14646,Netherlands,2011-10-27 12:12:00
32923,573005,180.0,720,1,17414,United Kingdom,2011-10-27 12:13:00
32924,573006,265.84,112,6,16232,United Kingdom,2011-10-27 12:16:00
32925,573007,388.76,122,20,16009,United Kingdom,2011-10-27 12:22:00
32926,573008,1146.96,4936,12,12901,United Kingdom,2011-10-27 12:26:00
32927,573019,312.34,190,18,15145,United Kingdom,2011-10-27 12:33:00
32928,573020,923.17,455,55,14842,United Kingdom,2011-10-27 12:37:00
32929,573022,245.3,102,11,16011,United Kingdom,2011-10-27 12:42:00
32930,573023,490.55,383,22,13882,United Kingdom,2011-10-27 12:53:00
32931,573026,356.90999999999997,310,34,17459,United Kingdom,2011-10-27 13:25:00
32932,573027,533.1800000000001,250,14,18225,United Kingdom,2011-10-27 13:26:00
32933,573028,193.44,78,12,16847,United Kingdom,2011-10-27 13:29:00
32934,573029,606.61,283,98,14971,United Kingdom,2011-10-27 13:33:00
32935,573032,130.67,101,17,18211,United Kingdom,2011-10-27 13:36:00
32936,573033,217.27,161,16,14099,United Kingdom,2011-10-27 13:41:00
32937,573035,1498.66,1114,58,12433,Norway,2011-10-27 13:43:00
32938,573036,227.46,76,10,12437,France,2011-10-27 13:44:00
32939,573038,340.89,211,86,17545,United Kingdom,2011-10-27 13:48:00
32940,573066,236.09,243,30,16026,United Kingdom,2011-10-27 13:53:00
32941,573068,122.68,71,24,17545,United Kingdom,2011-10-27 13:56:00
32942,573069,158.15,73,10,18077,United Kingdom,2011-10-27 13:58:00
32943,573070,135.3,90,37,13263,United Kingdom,2011-10-27 13:59:00
32944,573074,595.08,321,31,16265,United Kingdom,2011-10-27 14:03:00
32945,573075,178.75,55,30,17545,United Kingdom,2011-10-27 14:04:00
32946,573076,878.98,576,54,13488,United Kingdom,2011-10-27 14:05:00
32947,573078,387.8,242,23,12839,United Kingdom,2011-10-27 14:13:00
32948,573082,281.1,74,4,17173,United Kingdom,2011-10-27 14:21:00
32949,573083,989.86,243,67,13735,United Kingdom,2011-10-27 14:22:00
32950,573085,709.79,150,19,14441,United Kingdom,2011-10-27 14:27:00
32951,573093,112.99,61,38,18283,United Kingdom,2011-10-27 14:38:00
32952,573094,277.23,127,48,15707,United Kingdom,2011-10-27 14:39:00
32953,573095,161.46,90,7,14239,United Kingdom,2011-10-27 14:40:00
32954,573096,813.15,495,34,14004,United Kingdom,2011-10-27 14:40:00
32955,573100,389.96,206,23,17528,United Kingdom,2011-10-27 14:49:00
32956,573102,382.34000000000003,268,20,13266,United Kingdom,2011-10-27 14:52:00
32957,573103,108.44999999999999,21,2,16513,United Kingdom,2011-10-27 14:56:00
32958,573104,353.39,277,13,17652,United Kingdom,2011-10-27 14:59:00
32959,573106,198.96,136,12,12626,Germany,2011-10-27 15:05:00
32960,573108,216.4,116,10,12430,Norway,2011-10-27 15:09:00
32961,573109,729.46,174,18,15144,United Kingdom,2011-10-27 15:19:00
32962,573110,532.42,258,4,17677,United Kingdom,2011-10-27 15:24:00
32963,573111,128.88,72,1,17677,United Kingdom,2011-10-27 15:25:00
32964,573112,344.83,357,16,16416,United Kingdom,2011-10-27 15:33:00
32965,573113,99.44,44,6,18261,United Kingdom,2011-10-27 15:36:00
32966,573116,409.44,380,26,14525,United Kingdom,2011-10-27 15:49:00
32967,573117,647.77,583,33,16688,United Kingdom,2011-10-27 16:11:00
32968,573119,377.76,202,9,15498,United Kingdom,2011-10-27 16:21:00
32969,573121,20.8,10,1,15498,United Kingdom,2011-10-27 16:22:00
32970,573122,225.12,147,39,14357,United Kingdom,2011-10-27 16:23:00
32971,573123,893.46,626,53,13654,United Kingdom,2011-10-27 16:23:00
32972,573124,99.60000000000001,24,4,13654,United Kingdom,2011-10-27 16:24:00
32973,573125,151.2,80,9,16855,United Kingdom,2011-10-27 16:31:00
32974,573126,335.55,219,15,15738,United Kingdom,2011-10-27 16:32:00
32975,573128,290.1,38,5,13538,United Kingdom,2011-10-27 16:34:00
32976,573129,118.8,24,1,13147,United Kingdom,2011-10-27 16:35:00
32977,573130,1204.36,603,63,13969,United Kingdom,2011-10-27 16:41:00
32978,573131,381.95,106,15,15622,United Kingdom,2011-10-27 16:44:00
32979,573132,393.6,288,7,15189,United Kingdom,2011-10-27 16:55:00
32980,573133,300.15999999999997,54,9,15288,United Kingdom,2011-10-27 16:58:00
32981,573134,74.65,25,4,12952,United Kingdom,2011-10-27 16:59:00
32982,573135,283.87,101,16,12952,United Kingdom,2011-10-27 17:00:00
32983,573136,232.68,108,9,12709,Germany,2011-10-27 17:00:00
32984,573138,695.03,250,53,15023,United Kingdom,2011-10-27 17:22:00
32985,573139,125.78999999999999,176,29,14716,United Kingdom,2011-10-27 17:29:00
32986,573140,416.46,145,15,15955,United Kingdom,2011-10-27 17:34:00
32987,573141,183.7,94,10,16680,United Kingdom,2011-10-27 17:35:00
32988,573142,429.7,362,11,18035,United Kingdom,2011-10-27 17:48:00
32989,573143,951.48,810,26,13098,United Kingdom,2011-10-27 17:56:00
32990,573144,48.83,38,12,18035,United Kingdom,2011-10-27 17:57:00
32991,573145,460.27,150,22,18219,United Kingdom,2011-10-27 18:02:00
32992,573146,401.1,802,4,16422,United Kingdom,2011-10-27 18:10:00
32993,573149,148.72,99,28,16438,United Kingdom,2011-10-27 19:56:00
32994,573150,139.94,81,27,15014,United Kingdom,2011-10-27 20:07:00
32995,573151,1062.18,785,122,17602,United Kingdom,2011-10-27 20:09:00
32996,573152,218.82999999999998,115,22,17530,United Kingdom,2011-10-27 20:16:00
32997,573153,8460.76,5202,60,12678,France,2011-10-28 07:39:00
32998,573155,854.53,433,44,13632,United Kingdom,2011-10-28 08:34:00
32999,573156,756.72,816,6,16656,United Kingdom,2011-10-28 08:52:00
33000,573157,212.0,120,2,17669,United Kingdom,2011-10-28 08:53:00
33001,573158,229.99,63,10,14738,United Kingdom,2011-10-28 08:56:00
33002,573159,290.66,281,19,16648,United Kingdom,2011-10-28 08:58:00
33003,573160,302.09,132,19,14359,United Kingdom,2011-10-28 08:58:00
33004,573161,39.95,1,1,17736,United Kingdom,2011-10-28 09:00:00
33005,573162,244.5,126,2,15611,United Kingdom,2011-10-28 09:01:00
33006,573163,377.65,183,13,16843,United Kingdom,2011-10-28 09:06:00
33007,573164,373.65,45,7,13993,United Kingdom,2011-10-28 09:06:00
33008,573165,245.35999999999999,136,14,16164,United Kingdom,2011-10-28 09:12:00
33009,573166,706.36,296,23,13089,United Kingdom,2011-10-28 09:15:00
33010,573167,70.67999999999999,108,3,18287,United Kingdom,2011-10-28 09:29:00
33011,573168,320.42,206,4,13798,United Kingdom,2011-10-28 09:39:00
33012,573171,169.48,160,12,14218,United Kingdom,2011-10-28 10:00:00
33013,573173,439.16,164,26,12362,Belgium,2011-10-28 10:10:00
33014,573175,219.39,120,11,15096,United Kingdom,2011-10-28 10:27:00
33015,573178,307.58,120,15,14412,United Kingdom,2011-10-28 10:45:00
33016,573179,1826.88,264,11,13199,United Kingdom,2011-10-28 10:56:00
33017,573182,474.74,438,24,14232,United Kingdom,2011-10-28 11:09:00
33018,573183,307.71,263,27,15028,United Kingdom,2011-10-28 11:33:00
33019,573184,520.44,224,14,14110,United Kingdom,2011-10-28 11:33:00
33020,573185,417.36,168,10,17730,United Kingdom,2011-10-28 11:34:00
33021,573195,978.06,366,30,12432,Norway,2011-10-28 11:40:00
33022,573196,18.75,15,1,15028,United Kingdom,2011-10-28 11:41:00
33023,573200,64.6,8,2,12432,Norway,2011-10-28 11:43:00
33024,573230,85.92,48,1,13199,United Kingdom,2011-10-28 11:55:00
33025,573231,60.0,48,1,15267,United Kingdom,2011-10-28 11:56:00
33026,573245,403.25,233,61,17841,United Kingdom,2011-10-28 12:08:00
33027,573248,675.53,409,74,14498,United Kingdom,2011-10-28 12:09:00
33028,573261,1434.24,1992,1,17949,United Kingdom,2011-10-28 12:32:00
33029,573262,128.37,107,7,16851,United Kingdom,2011-10-28 12:33:00
33030,573263,3304.0299999999997,3917,22,13694,United Kingdom,2011-10-28 12:34:00
33031,573264,606.2,327,66,14415,United Kingdom,2011-10-28 12:36:00
33032,573265,304.49,109,17,16150,United Kingdom,2011-10-28 12:39:00
33033,573266,1510.3600000000001,711,28,15290,United Kingdom,2011-10-28 12:40:00
33034,573269,248.53,106,61,16764,United Kingdom,2011-10-28 13:00:00
33035,573270,296.07,150,18,17418,United Kingdom,2011-10-28 13:00:00
33036,573272,366.12,252,6,13102,United Kingdom,2011-10-28 13:02:00
33037,573273,52.2,36,1,12678,France,2011-10-28 13:04:00
33038,573275,284.09000000000003,145,19,15311,United Kingdom,2011-10-28 13:12:00
33039,573276,544.1,356,20,13985,United Kingdom,2011-10-28 13:14:00
33040,573277,111.22,36,21,14606,United Kingdom,2011-10-28 13:18:00
33041,573278,449.3,166,8,16102,United Kingdom,2011-10-28 13:19:00
33042,573279,496.8,208,3,16107,United Kingdom,2011-10-28 13:22:00
33043,573280,343.90999999999997,178,22,14221,United Kingdom,2011-10-28 13:42:00
33044,573281,105.0,68,6,12895,United Kingdom,2011-10-28 13:51:00
33045,573282,121.1,46,4,18030,United Kingdom,2011-10-28 13:55:00
33046,573284,102.38,74,7,13812,Germany,2011-10-28 14:27:00
33047,573285,118.9,42,5,17611,United Kingdom,2011-10-28 14:38:00
33048,573287,827.07,451,49,14194,United Kingdom,2011-10-28 14:42:00
33049,573288,315.78,64,10,14194,United Kingdom,2011-10-28 14:42:00
33050,573289,896.45,457,41,12705,Germany,2011-10-28 14:44:00
33051,573291,522.99,273,31,16554,United Kingdom,2011-10-28 14:51:00
33052,573292,361.0,262,11,14416,United Kingdom,2011-10-28 15:10:00
33053,573294,134.28,108,3,14397,United Kingdom,2011-10-28 15:32:00
33054,573295,181.7,22,4,14440,United Kingdom,2011-10-28 15:54:00
33055,573300,477.59000000000003,341,138,16049,United Kingdom,2011-10-28 16:10:00
33056,573305,462.33,157,33,17837,United Kingdom,2011-10-28 16:13:00
33057,573309,40.8,48,1,17272,United Kingdom,2011-10-28 16:37:00
33058,573311,262.59,171,84,14071,United Kingdom,2011-10-28 16:45:00
33059,573314,381.65,108,28,16987,United Kingdom,2011-10-28 17:26:00
33060,573315,318.15,257,50,17839,United Kingdom,2011-10-28 17:27:00
33061,573316,42.5,5,1,12657,France,2011-10-28 18:07:00
33062,573319,300.41,177,14,17651,United Kingdom,2011-10-30 10:18:00
33063,573320,2520.28,857,38,15513,United Kingdom,2011-10-30 10:29:00
33064,573322,179.0,100,1,15769,United Kingdom,2011-10-30 10:44:00
33065,573323,645.91,228,52,15708,United Kingdom,2011-10-30 10:54:00
33066,573324,192.01999999999998,78,9,16235,United Kingdom,2011-10-30 10:56:00
33067,573325,313.8,28,1,15370,United Kingdom,2011-10-30 10:58:00
33068,573326,463.82,228,25,15298,United Kingdom,2011-10-30 11:08:00
33069,573327,12.48,6,1,15298,United Kingdom,2011-10-30 11:09:00
33070,573328,241.53,130,28,16601,United Kingdom,2011-10-30 11:09:00
33071,573329,218.55,103,25,14810,United Kingdom,2011-10-30 11:19:00
33072,573330,526.55,233,69,16923,United Kingdom,2011-10-30 11:22:00
33073,573331,102.01,55,10,15860,United Kingdom,2011-10-30 11:25:00
33074,573332,150.21,136,17,15059,United Kingdom,2011-10-30 11:28:00
33075,573333,374.20000000000005,196,15,12483,Sweden,2011-10-30 11:34:00
